DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,1998,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,1999,,
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2000,91.4,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2001,103,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2002,113.5,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2003,129.5,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2004,133.4,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2005,136.8,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2006,160.3,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2007,158.3,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2008,156.9,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2009,115.4,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2010,113.6,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2011,102.3,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2012,101.8,s
ESTAT:STS_COBP_A(1.0),13/05/2023 11:00,Annual,Building permits - m2 of useful floor area,Buildings,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),"Index, 2015=100",Czechia,2013,86.4,s
